"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.9754,0.38552,-0.44499,8.9675,0.37324,-0.45168,13.2,1,2.5087,13.189,12.25,3.155
8.9702,0.38829,-0.44928,8.9622,0.37578,-0.45613,13.268,1,2.5188,13.199,12.25,3.155
8.9651,0.39107,-0.45357,8.9568,0.37832,-0.46058,13.335,1,2.5288,13.209,12.25,3.155
8.96,0.39384,-0.45787,8.9515,0.38085,-0.46504,13.402,1,2.5389,13.219,12.25,3.155
8.9548,0.39661,-0.46216,8.9461,0.38339,-0.46949,13.469,1,2.5489,13.229,12.25,3.155
8.9497,0.39938,-0.46645,8.9408,0.38593,-0.47395,13.537,1,2.5589,13.239,12.25,3.155
8.9446,0.40216,-0.47075,8.9354,0.38846,-0.4784,13.604,1,2.569,13.249,12.25,3.155
8.9395,0.40493,-0.47504,8.9301,0.391,-0.48286,13.671,1,2.579,13.259,12.25,3.155
8.9343,0.4077,-0.47934,8.9247,0.39354,-0.48731,13.738,1,2.589,13.269,12.25,3.155
8.9292,0.41047,-0.48363,8.9194,0.39607,-0.49176,13.806,1,2.5991,13.279,12.25,3.155
8.9241,0.41325,-0.48792,8.914,0.39861,-0.49622,13.873,1,2.6091,13.289,12.25,3.155
8.9189,0.41602,-0.49222,8.9087,0.40115,-0.50067,13.94,1,2.6191,13.299,12.25,3.155
8.9136,0.41863,-0.49654,8.9032,0.40348,-0.50515,14.012,1,2.6292,13.309,12.25,3.155
8.908,0.42146,-0.50115,8.8974,0.40601,-0.50995,14.089,1,2.6392,13.319,12.25,3.155
8.9024,0.42461,-0.50597,8.8915,0.40885,-0.51499,14.167,1,2.6492,13.329,12.25,3.155
8.8968,0.42776,-0.5108,8.8855,0.4117,-0.52003,14.245,1,2.6593,13.339,12.25,3.155
8.8912,0.43091,-0.51562,8.8796,0.41455,-0.52507,14.323,1,2.6693,13.349,12.25,3.155
8.8855,0.43406,-0.52044,8.8737,0.4174,-0.53011,14.401,1,2.6793,13.359,12.25,3.155
8.8799,0.43721,-0.52526,8.8678,0.42025,-0.53515,14.479,1,2.6894,13.369,12.25,3.155
8.8743,0.44036,-0.53008,8.8619,0.42309,-0.5402,14.557,1,2.6994,13.379,12.25,3.155
8.8687,0.44351,-0.53491,8.856,0.42594,-0.54524,14.635,1,2.7094,13.389,12.25,3.155
8.8631,0.44666,-0.53973,8.8501,0.42879,-0.55028,14.713,1,2.7195,13.399,12.25,3.155
8.8575,0.44981,-0.54455,8.8442,0.43164,-0.55532,14.791,1,2.7295,13.41,12.25,3.155
8.8519,0.45296,-0.54937,8.8383,0.43448,-0.56036,14.869,1,2.7396,13.42,12.25,3.155
8.8463,0.45611,-0.55419,8.8324,0.43733,-0.5654,14.947,1,2.7496,13.43,12.25,3.155
8.8404,0.45913,-0.55904,8.8263,0.44001,-0.57046,15.029,1,2.7596,13.44,12.25,3.155
8.8343,0.46226,-0.56414,8.8199,0.44273,-0.57581,15.12,1,2.7697,13.45,12.25,3.155
8.8281,0.46587,-0.56959,8.8133,0.44596,-0.58155,15.212,1,2.7797,13.46,12.25,3.155
8.822,0.46949,-0.57503,8.8067,0.44918,-0.5873,15.304,1,2.7897,13.47,12.25,3.155
8.8158,0.4731,-0.58047,8.8001,0.4524,-0.59304,15.396,1,2.7998,13.48,12.25,3.155
8.8096,0.47671,-0.58591,8.7935,0.45562,-0.59879,15.487,1,2.8098,13.49,12.25,3.155
8.8034,0.48033,-0.59136,8.787,0.45884,-0.60453,15.579,1,2.8198,13.5,12.25,3.155
8.7973,0.48394,-0.5968,8.7804,0.46206,-0.61028,15.671,1,2.8299,13.51,12.25,3.155
8.7911,0.48755,-0.60224,8.7738,0.46529,-0.61602,15.763,1,2.8399,13.52,12.25,3.155
8.7849,0.49116,-0.60768,8.7672,0.46851,-0.62177,15.855,1,2.8499,13.53,12.25,3.155
8.7787,0.49478,-0.61313,8.7606,0.47173,-0.62751,15.947,1,2.86,13.54,12.25,3.155
8.7726,0.49839,-0.61857,8.754,0.47495,-0.63326,16.039,1,2.87,13.55,12.25,3.155
8.7664,0.502,-0.62401,8.7475,0.47817,-0.63901,16.131,1,2.88,13.56,12.25,3.155
8.7602,0.5056,-0.62946,8.7408,0.48137,-0.64475,16.223,1,2.8901,13.57,12.25,3.155
8.7534,0.5089,-0.63499,8.7338,0.48412,-0.65057,16.331,1,2.9001,13.58,12.25,3.155
8.7466,0.51309,-0.64117,8.7264,0.4878,-0.65717,16.441,1,2.9101,13.59,12.25,3.155
8.7397,0.51728,-0.64734,8.7189,0.49148,-0.66377,16.551,1,2.9202,13.6,12.25,3.155
8.7329,0.52146,-0.65352,8.7115,0.49516,-0.67037,16.661,1,2.9302,13.61,12.25,3.155
8.7261,0.52565,-0.6597,8.7041,0.49884,-0.67697,16.77,1,2.9403,13.62,12.25,3.155
8.7193,0.52984,-0.66587,8.6967,0.50252,-0.68357,16.88,1,2.9503,13.63,12.25,3.155
8.7124,0.53403,-0.67205,8.6893,0.50619,-0.69017,16.99,1,2.9603,13.64,12.25,3.155
8.7056,0.53821,-0.67823,8.6819,0.50987,-0.69677,17.1,1,2.9704,13.65,12.25,3.155
8.6988,0.5424,-0.6844,8.6745,0.51355,-0.70337,17.21,1,2.9804,13.66,12.25,3.155
8.692,0.54659,-0.69058,8.6671,0.51723,-0.70997,17.32,1,2.9904,13.67,12.25,3.155
8.6852,0.55078,-0.69675,8.6597,0.52091,-0.71657,17.429,1,3.0005,13.68,12.25,3.155
8.6783,0.55496,-0.70293,8.6523,0.52459,-0.72317,17.539,1,3.0105,13.691,12.25,3.155
8.6715,0.55915,-0.70911,8.6449,0.52826,-0.72977,17.649,1,3.0205,13.701,12.25,3.155
8.6643,0.56314,-0.7153,8.6371,0.53162,-0.73636,17.771,1,3.0306,13.711,12.25,3.155
8.6566,0.56753,-0.72195,8.6289,0.53529,-0.74351,17.904,1,3.0406,13.721,12.25,3.155
8.6491,0.57244,-0.729,8.6205,0.53954,-0.75116,18.037,1,3.0506,13.731,12.25,3.155
8.6415,0.57735,-0.73605,8.6121,0.54378,-0.75882,18.171,1,3.0607,13.741,12.25,3.155
8.6339,0.58226,-0.74311,8.6036,0.54803,-0.76647,18.304,1,3.0707,13.751,12.25,3.155
8.6263,0.58718,-0.75016,8.5952,0.55228,-0.77413,18.437,1,3.0807,13.761,12.25,3.155
8.6187,0.59209,-0.75721,8.5867,0.55652,-0.78179,18.571,1,3.0908,13.771,12.25,3.155
8.6111,0.597,-0.76427,8.5783,0.56077,-0.78945,18.704,1,3.1008,13.781,12.25,3.155
8.6036,0.60191,-0.77132,8.5698,0.56501,-0.7971,18.837,1,3.1108,13.791,12.25,3.155
8.596,0.60682,-0.77837,8.5614,0.56926,-0.80476,18.971,1,3.1209,13.801,12.25,3.155
8.5884,0.61174,-0.78542,8.553,0.5735,-0.81241,19.104,1,3.1309,13.811,12.25,3.155
8.5808,0.61665,-0.79248,8.5445,0.57775,-0.82007,19.237,1,3.141,13.821,12.25,3.155
8.5732,0.62156,-0.79953,8.5361,0.58199,-0.82773,19.371,1,3.151,13.831,12.25,3.155
8.5656,0.62647,-0.80658,8.5276,0.58624,-0.83539,19.504,1,3.161,13.841,12.25,3.155
8.5572,0.6311,-0.81364,8.5187,0.58991,-0.84299,19.665,1,3.1711,13.851,12.25,3.155
8.5487,0.63665,-0.82151,8.509,0.59453,-0.85166,19.83,1,3.1811,13.861,12.25,3.155
8.5402,0.64249,-0.82962,8.4993,0.5995,-0.86064,19.994,1,3.1911,13.871,12.25,3.155
8.5318,0.64833,-0.83773,8.4895,0.60446,-0.86963,20.158,1,3.2012,13.881,12.25,3.155
8.5233,0.65417,-0.84584,8.4798,0.60943,-0.87862,20.323,1,3.2112,13.891,12.25,3.155
8.5148,0.66001,-0.85395,8.47,0.61439,-0.88761,20.487,1,3.2212,13.901,12.25,3.155
8.5064,0.66585,-0.86206,8.4602,0.61936,-0.89659,20.651,1,3.2313,13.911,12.25,3.155
8.4979,0.6717,-0.87017,8.4505,0.62432,-0.90558,20.815,1,3.2413,13.921,12.25,3.155
8.4894,0.67754,-0.87828,8.4407,0.62929,-0.91457,20.979,1,3.2513,13.931,12.25,3.155
8.4809,0.68338,-0.88639,8.4309,0.63426,-0.92356,21.144,1,3.2614,13.941,12.25,3.155
8.4725,0.68922,-0.89451,8.4212,0.63922,-0.93255,21.308,1,3.2714,13.951,12.25,3.155
8.464,0.69506,-0.90262,8.4114,0.64419,-0.94153,21.472,1,3.2814,13.961,12.25,3.155
8.4555,0.7009,-0.91073,8.4017,0.64915,-0.95052,21.636,1,3.2915,13.971,12.25,3.155
8.4471,0.70674,-0.91884,8.3919,0.65412,-0.95951,21.8,1,3.3015,13.982,12.25,3.155
8.4374,0.71234,-0.9269,8.3814,0.65832,-0.96837,22.011,1,3.3116,13.992,12.25,3.155
8.4279,0.71911,-0.93605,8.3701,0.66388,-0.97872,22.218,1,3.3216,14.002,12.25,3.155
8.4184,0.72616,-0.94546,8.3586,0.66978,-0.98942,22.423,1,3.3316,14.012,12.25,3.155
8.4089,0.73321,-0.95487,8.347,0.67568,-1.0001,22.627,1,3.3417,14.022,12.25,3.155
8.3994,0.74026,-0.96427,8.3355,0.68158,-1.0108,22.831,1,3.3517,14.032,12.25,3.155
8.3899,0.74731,-0.97368,8.324,0.68748,-1.0215,23.036,1,3.3617,14.042,12.25,3.155
8.3805,0.75435,-0.98308,8.3125,0.69338,-1.0322,23.24,1,3.3718,14.052,12.25,3.155
8.371,0.7614,-0.99249,8.301,0.69928,-1.0429,23.444,1,3.3818,14.062,12.25,3.155
8.3615,0.76845,-1.0019,8.2895,0.70518,-1.0537,23.649,1,3.3918,14.072,12.25,3.155
8.352,0.7755,-1.0113,8.278,0.71109,-1.0644,23.853,1,3.4019,14.082,12.25,3.155
8.3425,0.78255,-1.0207,8.2665,0.71699,-1.0751,24.057,1,3.4119,14.092,12.25,3.155
8.333,0.7896,-1.0301,8.255,0.72289,-1.0858,24.261,1,3.4219,14.102,12.25,3.155
8.3235,0.79665,-1.0395,8.2435,0.72879,-1.0965,24.466,1,3.432,14.112,12.25,3.155
8.3141,0.80369,-1.0489,8.232,0.73469,-1.1072,24.67,1,3.442,14.122,12.25,3.155
8.3033,0.81068,-1.0582,8.2197,0.73981,-1.1177,24.938,1,3.452,14.132,12.25,3.155
8.2925,0.81871,-1.0686,8.2063,0.74611,-1.1297,25.206,1,3.4621,14.142,12.25,3.155
8.2819,0.82734,-1.0796,8.1924,0.75327,-1.1427,25.46,1,3.4721,14.152,12.25,3.155
8.2713,0.83597,-1.0906,8.1785,0.76042,-1.1557,25.714,1,3.4821,14.162,12.25,3.155
8.2607,0.8446,-1.1016,8.1646,0.76757,-1.1687,25.967,1,3.4922,14.172,12.25,3.155
8.2501,0.85323,-1.1126,8.1507,0.77473,-1.1817,26.221,1,3.5022,14.182,12.25,3.155
8.2395,0.86186,-1.1237,8.1368,0.78188,-1.1947,26.474,1,3.5122,14.192,12.25,3.155
8.2289,0.87049,-1.1347,8.1229,0.78904,-1.2077,26.728,1,3.5223,14.202,12.25,3.155
8.2184,0.87912,-1.1457,8.109,0.79619,-1.2206,26.982,1,3.5323,14.212,12.25,3.155
8.2078,0.88775,-1.1567,8.0951,0.80334,-1.2336,27.235,1,3.5424,14.222,12.25,3.155
8.1972,0.89639,-1.1677,8.0812,0.8105,-1.2466,27.489,1,3.5524,14.232,12.25,3.155
8.1866,0.90502,-1.1787,8.0673,0.81765,-1.2596,27.742,1,3.5624,14.242,12.25,3.155
8.176,0.91365,-1.1897,8.0534,0.82481,-1.2726,27.996,1,3.5725,14.252,12.25,3.155
8.1654,0.92228,-1.2007,8.0396,0.83196,-1.2856,28.249,1,3.5825,14.262,12.25,3.155
8.154,0.93103,-1.2116,8.0252,0.83864,-1.2984,28.555,1,3.5925,14.273,12.25,3.155
8.1413,0.94046,-1.2229,8.0094,0.84514,-1.3117,28.942,1,3.6026,14.283,12.25,3.155
8.1298,0.95113,-1.2359,7.9925,0.85402,-1.3279,29.246,1,3.6126,14.293,12.25,3.155
8.1183,0.9618,-1.249,7.9755,0.8629,-1.344,29.549,1,3.6226,14.303,12.25,3.155
8.1067,0.97247,-1.262,7.9585,0.87178,-1.3601,29.853,1,3.6327,14.313,12.25,3.155
8.0952,0.98314,-1.2751,7.9416,0.88066,-1.3762,30.157,1,3.6427,14.323,12.25,3.155
8.0837,0.99381,-1.2881,7.9246,0.88954,-1.3924,30.46,1,3.6527,14.333,12.25,3.155
8.0721,1.0045,-1.3012,7.9077,0.89842,-1.4085,30.764,1,3.6628,14.343,12.25,3.155
8.0606,1.0151,-1.3142,7.8907,0.9073,-1.4246,31.068,1,3.6728,14.353,12.25,3.155
8.0491,1.0258,-1.3273,7.8737,0.91618,-1.4407,31.372,1,3.6828,14.363,12.25,3.155
8.0375,1.0365,-1.3403,7.8568,0.92506,-1.4569,31.675,1,3.6929,14.373,12.25,3.155
8.026,1.0472,-1.3534,7.8398,0.93394,-1.473,31.979,1,3.7029,14.383,12.25,3.155
8.0145,1.0578,-1.3664,7.8228,0.94282,-1.4891,32.283,1,3.7129,14.393,12.25,3.155
8.0029,1.0685,-1.3795,7.8059,0.9517,-1.5052,32.586,1,3.723,14.403,12.25,3.155
7.9914,1.0792,-1.3925,7.7889,0.96058,-1.5213,32.89,1,3.733,14.413,12.25,3.155
7.9776,1.0909,-1.405,7.7706,0.96797,-1.5367,33.418,1,3.7431,14.423,12.25,3.155
7.965,1.1034,-1.4195,7.7514,0.97757,-1.5553,33.824,1,3.7531,14.433,12.25,3.155
7.9534,1.1161,-1.4353,7.7321,0.98862,-1.5758,34.123,1,3.7631,14.443,12.25,3.155
7.9419,1.1288,-1.4511,7.7128,0.99967,-1.5963,34.421,1,3.7732,14.453,12.25,3.155
7.9303,1.1415,-1.4668,7.6936,1.0107,-1.6167,34.72,1,3.7832,14.463,12.25,3.155
7.9188,1.1542,-1.4826,7.6743,1.0218,-1.6372,35.019,1,3.7932,14.473,12.25,3.155
7.9072,1.1669,-1.4984,7.655,1.0328,-1.6577,35.317,1,3.8033,14.483,12.25,3.155
7.8957,1.1796,-1.5141,7.6357,1.0439,-1.6782,35.616,1,3.8133,14.493,12.25,3.155
7.8841,1.1923,-1.5299,7.6164,1.0549,-1.6986,35.915,1,3.8233,14.503,12.25,3.155
7.8726,1.205,-1.5457,7.5971,1.066,-1.7191,36.213,1,3.8334,14.513,12.25,3.155
7.861,1.2177,-1.5615,7.5778,1.077,-1.7396,36.512,1,3.8434,14.523,12.25,3.155
7.8495,1.2303,-1.5772,7.5586,1.0881,-1.7601,36.811,1,3.8534,14.533,12.25,3.155
7.8379,1.243,-1.593,7.5393,1.0991,-1.7805,37.109,1,3.8635,14.543,12.25,3.155
7.8264,1.2557,-1.6088,7.52,1.1101,-1.801,37.408,1,3.8735,14.554,12.25,3.155
7.8149,1.2684,-1.6245,7.5007,1.1212,-1.8215,37.707,1,3.8835,14.564,12.25,3.155
7.8013,1.2843,-1.6387,7.4793,1.1295,-1.8402,38.514,1,3.8936,14.574,12.25,3.155
7.7892,1.2959,-1.6572,7.4548,1.1404,-1.8639,38.651,1,3.9036,14.584,12.25,3.155
7.7775,1.3066,-1.6766,7.4297,1.1519,-1.8886,38.643,1,3.9136,14.594,12.25,3.155
7.7658,1.3173,-1.696,7.4047,1.1633,-1.9133,38.635,1,3.9237,14.604,12.25,3.155
7.7541,1.328,-1.7153,7.3796,1.1748,-1.938,38.628,1,3.9337,14.614,12.25,3.155
7.7423,1.3387,-1.7347,7.3545,1.1863,-1.9627,38.62,1,3.9438,14.624,12.25,3.155
7.7306,1.3494,-1.7541,7.3295,1.1977,-1.9874,38.612,1,3.9538,14.634,12.25,3.155
7.7189,1.3601,-1.7735,7.3044,1.2092,-2.0121,38.604,1,3.9638,14.644,12.25,3.155
7.7072,1.3708,-1.7929,7.2793,1.2207,-2.0368,38.596,1,3.9739,14.654,12.25,3.155
7.6955,1.3815,-1.8122,7.2542,1.2321,-2.0615,38.588,1,3.9839,14.664,12.25,3.155
7.6838,1.3922,-1.8316,7.2292,1.2436,-2.0862,38.58,1,3.9939,14.674,12.25,3.155
7.6721,1.4029,-1.851,7.2041,1.255,-2.1109,38.572,1,4.004,14.684,12.25,3.155
7.6604,1.4136,-1.8704,7.179,1.2665,-2.1356,38.564,1,4.014,14.694,12.25,3.155
7.6486,1.4243,-1.8898,7.154,1.278,-2.1603,38.556,1,4.024,14.704,12.25,3.155
7.6369,1.435,-1.9092,7.1289,1.2894,-2.185,38.548,1,4.0341,14.714,12.25,3.155
7.6221,1.4481,-1.926,7.101,1.2972,-2.2071,39.034,1,4.0441,14.724,12.25,3.155
7.6005,1.4491,-1.9454,7.0545,1.3013,-2.2266,38.436,1,4.0541,14.734,12.25,3.155
7.5771,1.4467,-1.9657,7.0028,1.3044,-2.2454,37.517,1,4.0642,14.744,12.25,3.155
7.5538,1.4442,-1.986,6.9511,1.3075,-2.2642,36.599,1,4.0742,14.754,12.25,3.155
7.5304,1.4418,-2.0062,6.8995,1.3106,-2.283,35.68,1,4.0842,14.764,12.25,3.155
7.507,1.4393,-2.0265,6.8478,1.3137,-2.3018,34.761,1,4.0943,14.774,12.25,3.155
7.4837,1.4369,-2.0468,6.7961,1.3169,-2.3206,33.843,1,4.1043,14.784,12.25,3.155
7.4603,1.4344,-2.067,6.7445,1.32,-2.3394,32.924,1,4.1143,14.794,12.25,3.155
7.437,1.432,-2.0873,6.6928,1.3231,-2.3583,32.005,1,4.1244,14.804,12.25,3.155
7.4136,1.4295,-2.1076,6.6411,1.3262,-2.3771,31.087,1,4.1344,14.814,12.25,3.155
7.3903,1.4271,-2.1278,6.5895,1.3293,-2.3959,30.168,1,4.1445,14.824,12.25,3.155
7.3669,1.4246,-2.1481,6.5378,1.3324,-2.4147,29.25,1,4.1545,14.834,12.25,3.155
7.3435,1.4222,-2.1684,6.4861,1.3355,-2.4335,28.331,1,4.1645,14.845,12.25,3.155
7.3202,1.4197,-2.1886,6.4345,1.3387,-2.4523,27.412,1,4.1746,14.855,12.25,3.155
7.2968,1.4173,-2.2089,6.3828,1.3418,-2.4711,26.494,1,4.1846,14.865,12.25,3.155
7.265,1.4097,-2.2273,6.3272,1.3425,-2.4883,25.284,1,4.1946,14.875,12.25,3.155
7.2265,1.3942,-2.2404,6.2716,1.3354,-2.4932,23.697,1,4.2047,14.885,12.25,3.155
7.1862,1.3738,-2.2492,6.2182,1.3217,-2.4871,21.902,1,4.2147,14.895,12.25,3.155
7.146,1.3533,-2.258,6.1648,1.308,-2.4809,20.106,1,4.2247,14.905,12.25,3.155
7.1057,1.3328,-2.2668,6.1114,1.2943,-2.4747,18.311,1,4.2348,14.915,12.25,3.155
7.0654,1.3124,-2.2756,6.058,1.2806,-2.4685,16.516,1,4.2448,14.925,12.25,3.155
7.0252,1.2919,-2.2844,6.0046,1.2669,-2.4623,14.72,1,4.2548,14.935,12.25,3.155
6.9849,1.2714,-2.2933,5.9512,1.2533,-2.4561,12.925,1,4.2649,14.945,12.25,3.155
6.9447,1.2509,-2.3021,5.8978,1.2396,-2.4499,11.129,1,4.2749,14.955,12.25,3.155
6.9044,1.2305,-2.3109,5.8444,1.2259,-2.4437,9.3338,1,4.2849,14.965,12.25,3.155
6.8642,1.21,-2.3197,5.7911,1.2122,-2.4375,7.5382,1,4.295,14.975,12.25,3.155
6.8239,1.1895,-2.3285,5.7377,1.1985,-2.4314,5.7429,1,4.305,14.985,12.25,3.155
6.7836,1.1691,-2.3373,5.6843,1.1848,-2.4252,3.9473,1,4.3151,14.995,12.25,3.155
6.7434,1.1486,-2.3461,5.6309,1.1711,-2.419,2.152,1,4.3251,15.005,12.25,3.155
6.7031,1.1281,-2.355,5.5775,1.1575,-2.4128,0.35659,1,4.3351,15.015,12.25,3.155
6.6618,1.1049,-2.3636,5.5233,1.1438,-2.4066,-1.6811,1,4.3452,15.025,12.25,3.155
6.6141,1.0652,-2.3716,5.4646,1.1303,-2.4004,-5.1731,1,4.3552,15.035,12.25,3.155
6.5699,1.0399,-2.3593,5.4433,1.1082,-2.3722,-6.6638,1,4.3652,15.045,12.25,3.155
6.5257,1.0148,-2.347,5.4221,1.0861,-2.3439,-8.1419,1,4.3753,15.055,12.25,3.155
6.4814,0.98965,-2.3346,5.401,1.0639,-2.3156,-9.6201,1,4.3853,15.065,12.25,3.155
6.4372,0.9645,-2.3223,5.3798,1.0418,-2.2873,-11.098,1,4.3953,15.075,12.25,3.155
6.393,0.93935,-2.3099,5.3587,1.0196,-2.259,-12.576,1,4.4054,15.085,12.25,3.155
6.3488,0.91421,-2.2975,5.3376,0.99745,-2.2308,-14.054,1,4.4154,15.095,12.25,3.155
6.3046,0.88906,-2.2852,5.3164,0.9753,-2.2024,-15.533,1,4.4254,15.105,12.25,3.155
6.2604,0.86391,-2.2728,5.2953,0.95315,-2.1742,-17.011,1,4.4355,15.115,12.25,3.155
6.2161,0.83877,-2.2604,5.2742,0.931,-2.1459,-18.489,1,4.4455,15.126,12.25,3.155
6.1719,0.81362,-2.2481,5.253,0.90885,-2.1176,-19.967,1,4.4555,15.136,12.25,3.155
6.1277,0.78847,-2.2357,5.2319,0.8867,-2.0893,-21.445,1,4.4656,15.146,12.25,3.155
6.0835,0.76333,-2.2233,5.2107,0.86454,-2.061,-22.923,1,4.4756,15.156,12.25,3.155
6.0393,0.73818,-2.211,5.1896,0.84239,-2.0327,-24.401,1,4.4856,15.166,12.25,3.155
5.9951,0.71303,-2.1986,5.1685,0.82024,-2.0044,-25.879,1,4.4957,15.176,12.25,3.155
5.9544,0.68319,-2.1868,5.1473,0.79976,-1.977,-27.866,1,4.5057,15.186,12.25,3.155
5.9169,0.65163,-2.1725,5.1261,0.78195,-1.9507,-29.993,1,4.5157,15.196,12.25,3.155
5.8735,0.63486,-2.1481,5.105,0.76514,-1.9238,-30.386,1,4.5258,15.206,12.25,3.155
5.8301,0.6181,-2.1238,5.0839,0.74832,-1.897,-30.78,1,4.5358,15.216,12.25,3.155
5.7867,0.60133,-2.0994,5.0628,0.73151,-1.8701,-31.174,1,4.5459,15.226,12.25,3.155
5.7432,0.58456,-2.0751,5.0417,0.71469,-1.8433,-31.567,1,4.5559,15.236,12.25,3.155
5.6998,0.56779,-2.0507,5.0206,0.69788,-1.8164,-31.961,1,4.5659,15.246,12.25,3.155
5.6564,0.55102,-2.0264,4.9995,0.68107,-1.7895,-32.354,1,4.576,15.256,12.25,3.155
5.613,0.53425,-2.002,4.9784,0.66425,-1.7627,-32.748,1,4.586,15.266,12.25,3.155
5.5696,0.51749,-1.9777,4.9574,0.64744,-1.7358,-33.141,1,4.596,15.276,12.25,3.155
5.5262,0.50072,-1.9533,4.9363,0.63063,-1.7089,-33.535,1,4.6061,15.286,12.25,3.155
5.4828,0.48395,-1.929,4.9152,0.61382,-1.6821,-33.928,1,4.6161,15.296,12.25,3.155
5.4393,0.46718,-1.9046,4.8941,0.597,-1.6552,-34.322,1,4.6261,15.306,12.25,3.155
5.3959,0.45041,-1.8803,4.873,0.58019,-1.6283,-34.715,1,4.6362,15.316,12.25,3.155
5.3525,0.43364,-1.8559,4.8519,0.56337,-1.6015,-35.109,1,4.6462,15.326,12.25,3.155
5.3091,0.41688,-1.8316,4.8308,0.54656,-1.5746,-35.502,1,4.6562,15.336,12.25,3.155
5.2676,0.4024,-1.808,4.8101,0.53149,-1.5486,-35.812,1,4.6663,15.346,12.25,3.155
5.2286,0.39138,-1.7855,4.7874,0.51928,-1.5257,-35.902,1,4.6763,15.356,12.25,3.155
5.1897,0.38213,-1.7632,4.7582,0.50907,-1.5083,-35.669,1,4.6863,15.366,12.25,3.155
5.1508,0.37289,-1.7409,4.7291,0.49886,-1.4908,-35.436,1,4.6964,15.376,12.25,3.155
5.1119,0.36364,-1.7186,4.7,0.48865,-1.4734,-35.202,1,4.7064,15.386,12.25,3.155
5.073,0.35439,-1.6963,4.6708,0.47843,-1.4559,-34.969,1,4.7164,15.396,12.25,3.155
5.0341,0.34514,-1.674,4.6417,0.46822,-1.4385,-34.736,1,4.7265,15.406,12.25,3.155
4.9953,0.33589,-1.6517,4.6125,0.45801,-1.421,-34.503,1,4.7365,15.417,12.25,3.155
4.9564,0.32664,-1.6295,4.5834,0.4478,-1.4036,-34.269,1,4.7466,15.427,12.25,3.155
4.9175,0.3174,-1.6072,4.5543,0.43759,-1.3861,-34.036,1,4.7566,15.437,12.25,3.155
4.8786,0.30815,-1.5849,4.5251,0.42738,-1.3687,-33.803,1,4.7666,15.447,12.25,3.155
4.8397,0.2989,-1.5626,4.496,0.41717,-1.3512,-33.569,1,4.7767,15.457,12.25,3.155
4.8008,0.28965,-1.5403,4.4668,0.40695,-1.3338,-33.336,1,4.7867,15.467,12.25,3.155
4.7619,0.2804,-1.518,4.4377,0.39674,-1.3163,-33.103,1,4.7967,15.477,12.25,3.155
4.7231,0.27115,-1.4957,4.4086,0.38653,-1.2989,-32.87,1,4.8068,15.487,12.25,3.155
4.6842,0.26191,-1.4734,4.3794,0.37632,-1.2814,-32.636,1,4.8168,15.497,12.25,3.155
4.645,0.25499,-1.4514,4.3504,0.36667,-1.2642,-32.25,1,4.8268,15.507,12.25,3.155
4.6056,0.25514,-1.4306,4.3221,0.35883,-1.2479,-31.404,1,4.8369,15.517,12.25,3.155
4.5783,0.24912,-1.4141,4.3017,0.3517,-1.2355,-31.099,1,4.8469,15.527,12.25,3.155
4.5509,0.2431,-1.3976,4.2812,0.34457,-1.2232,-30.794,1,4.8569,15.537,12.25,3.155
4.5235,0.23708,-1.3811,4.2608,0.33744,-1.2108,-30.489,1,4.867,15.547,12.25,3.155
4.4961,0.23106,-1.3646,4.2404,0.33031,-1.1984,-30.184,1,4.877,15.557,12.25,3.155
4.4688,0.22504,-1.3481,4.2199,0.32317,-1.186,-29.879,1,4.887,15.567,12.25,3.155
4.4414,0.21902,-1.3316,4.1995,0.31604,-1.1736,-29.574,1,4.8971,15.577,12.25,3.155
4.414,0.213,-1.3152,4.1791,0.30891,-1.1613,-29.269,1,4.9071,15.587,12.25,3.155
4.3867,0.20698,-1.2987,4.1587,0.30178,-1.1489,-28.964,1,4.9171,15.597,12.25,3.155
4.3593,0.20096,-1.2822,4.1382,0.29465,-1.1365,-28.659,1,4.9272,15.607,12.25,3.155
4.3319,0.19494,-1.2657,4.1178,0.28752,-1.1241,-28.354,1,4.9372,15.617,12.25,3.155
4.3046,0.18892,-1.2492,4.0974,0.28039,-1.1118,-28.049,1,4.9473,15.627,12.25,3.155
4.2772,0.1829,-1.2327,4.0769,0.27326,-1.0994,-27.744,1,4.9573,15.637,12.25,3.155
4.2498,0.17688,-1.2163,4.0565,0.26613,-1.087,-27.439,1,4.9673,15.647,12.25,3.155
4.2224,0.17086,-1.1998,4.0361,0.259,-1.0746,-27.134,1,4.9774,15.657,12.25,3.155
4.1951,0.16485,-1.1833,4.0156,0.25187,-1.0622,-26.828,1,4.9874,15.667,12.25,3.155
4.169,0.16375,-1.1675,3.9965,0.24598,-1.0503,-26.226,1,4.9974,15.677,12.25,3.155
4.1472,0.16135,-1.154,3.9801,0.24057,-1.04,-25.797,1,5.0075,15.687,12.25,3.155
4.1284,0.15693,-1.142,3.9655,0.23528,-1.0307,-25.559,1,5.0175,15.698,12.25,3.155
4.1097,0.15252,-1.1301,3.9509,0.22999,-1.0214,-25.321,1,5.0275,15.708,12.25,3.155
4.091,0.1481,-1.1182,3.9363,0.2247,-1.0122,-25.084,1,5.0376,15.718,12.25,3.155
4.0722,0.14368,-1.1063,3.9217,0.21941,-1.0029,-24.846,1,5.0476,15.728,12.25,3.155
