"U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.7843,0.41439,0.90308,8.7704,0.42789,0.89466,14.484,1,2.6091,13.289,12.25,6.845
8.7783,0.41692,0.90827,8.7642,0.43068,0.89976,14.554,1,2.6191,13.299,12.25,6.845
8.7722,0.41925,0.91347,8.7578,0.43324,0.90488,14.621,1,2.6292,13.309,12.25,6.845
8.7658,0.42174,0.91901,8.751,0.43601,0.91034,14.694,1,2.6392,13.319,12.25,6.845
8.7593,0.42453,0.92484,8.7441,0.43914,0.91605,14.773,1,2.6492,13.329,12.25,6.845
8.7528,0.42732,0.93066,8.7373,0.44227,0.92176,14.852,1,2.6593,13.339,12.25,6.845
8.7463,0.43011,0.93649,8.7304,0.4454,0.92748,14.931,1,2.6693,13.349,12.25,6.845
8.7398,0.43291,0.94231,8.7235,0.44853,0.93319,15.01,1,2.6793,13.359,12.25,6.845
8.7333,0.4357,0.94814,8.7166,0.45166,0.93891,15.089,1,2.6894,13.369,12.25,6.845
8.7268,0.43849,0.95396,8.7097,0.45479,0.94462,15.168,1,2.6994,13.379,12.25,6.845
8.7203,0.44128,0.95979,8.7029,0.45791,0.95033,15.247,1,2.7094,13.389,12.25,6.845
8.7138,0.44407,0.96561,8.696,0.46104,0.95605,15.326,1,2.7195,13.399,12.25,6.845
8.7073,0.44686,0.97144,8.6891,0.46417,0.96176,15.405,1,2.7295,13.41,12.25,6.845
8.7008,0.44965,0.97726,8.6822,0.4673,0.96747,15.484,1,2.7396,13.42,12.25,6.845
8.6943,0.45244,0.98308,8.6753,0.47043,0.97319,15.563,1,2.7496,13.43,12.25,6.845
8.6877,0.45506,0.9889,8.6683,0.47336,0.97891,15.64,1,2.7596,13.44,12.25,6.845
8.6807,0.45771,0.99502,8.6608,0.47636,0.98494,15.72,1,2.7697,13.45,12.25,6.845
8.6736,0.46079,1.0016,8.6532,0.47989,0.99139,15.812,1,2.7797,13.46,12.25,6.845
8.6664,0.46388,1.0082,8.6455,0.48343,0.99785,15.903,1,2.7897,13.47,12.25,6.845
8.6593,0.46696,1.0147,8.6379,0.48697,1.0043,15.995,1,2.7998,13.48,12.25,6.845
8.6522,0.47004,1.0213,8.6302,0.49051,1.0107,16.086,1,2.8098,13.49,12.25,6.845
8.645,0.47313,1.0279,8.6226,0.49404,1.0172,16.178,1,2.8198,13.5,12.25,6.845
8.6379,0.47621,1.0345,8.6149,0.49758,1.0236,16.269,1,2.8299,13.51,12.25,6.845
8.6308,0.4793,1.041,8.6073,0.50112,1.0301,16.361,1,2.8399,13.52,12.25,6.845
8.6236,0.48238,1.0476,8.5996,0.50465,1.0365,16.452,1,2.8499,13.53,12.25,6.845
8.6165,0.48547,1.0542,8.5919,0.50819,1.043,16.544,1,2.86,13.54,12.25,6.845
8.6094,0.48855,1.0608,8.5843,0.51173,1.0495,16.635,1,2.87,13.55,12.25,6.845
8.6022,0.49163,1.0674,8.5766,0.51527,1.0559,16.727,1,2.88,13.56,12.25,6.845
8.5951,0.49469,1.0739,8.569,0.51877,1.0624,16.818,1,2.8901,13.57,12.25,6.845
8.5876,0.49733,1.0805,8.5608,0.52179,1.0689,16.902,1,2.9001,13.58,12.25,6.845
8.5797,0.50075,1.088,8.5522,0.52583,1.0762,17.01,1,2.9101,13.59,12.25,6.845
8.5718,0.50417,1.0955,8.5436,0.52986,1.0836,17.117,1,2.9202,13.6,12.25,6.845
8.564,0.50759,1.1029,8.535,0.5339,1.0909,17.224,1,2.9302,13.61,12.25,6.845
8.5561,0.51101,1.1104,8.5264,0.53793,1.0982,17.331,1,2.9403,13.62,12.25,6.845
8.5482,0.51443,1.1179,8.5178,0.54197,1.1056,17.439,1,2.9503,13.63,12.25,6.845
8.5404,0.51786,1.1254,8.5092,0.546,1.1129,17.546,1,2.9603,13.64,12.25,6.845
8.5325,0.52128,1.1329,8.5006,0.55004,1.1203,17.653,1,2.9704,13.65,12.25,6.845
8.5246,0.5247,1.1403,8.492,0.55407,1.1276,17.76,1,2.9804,13.66,12.25,6.845
8.5168,0.52812,1.1478,8.4834,0.55811,1.135,17.868,1,2.9904,13.67,12.25,6.845
8.5089,0.53154,1.1553,8.4748,0.56214,1.1423,17.975,1,3.0005,13.68,12.25,6.845
8.501,0.53496,1.1628,8.4662,0.56618,1.1497,18.082,1,3.0105,13.691,12.25,6.845
8.4932,0.53838,1.1703,8.4577,0.57021,1.157,18.189,1,3.0205,13.701,12.25,6.845
8.4851,0.54151,1.1777,8.4487,0.57389,1.1643,18.29,1,3.0306,13.711,12.25,6.845
8.4766,0.54486,1.1857,8.4392,0.57791,1.1722,18.401,1,3.0406,13.721,12.25,6.845
8.4679,0.54867,1.1942,8.4295,0.58257,1.1807,18.529,1,3.0506,13.731,12.25,6.845
8.4591,0.55248,1.2028,8.4197,0.58722,1.1891,18.656,1,3.0607,13.741,12.25,6.845
8.4504,0.55629,1.2114,8.41,0.59187,1.1976,18.783,1,3.0707,13.751,12.25,6.845
8.4417,0.5601,1.22,8.4002,0.59652,1.206,18.91,1,3.0807,13.761,12.25,6.845
8.433,0.56391,1.2286,8.3905,0.60117,1.2145,19.038,1,3.0908,13.771,12.25,6.845
8.4243,0.56772,1.2372,8.3807,0.60582,1.2229,19.165,1,3.1008,13.781,12.25,6.845
8.4156,0.57153,1.2458,8.3709,0.61047,1.2314,19.292,1,3.1108,13.791,12.25,6.845
8.4068,0.57533,1.2543,8.3612,0.61512,1.2398,19.419,1,3.1209,13.801,12.25,6.845
8.3981,0.57914,1.2629,8.3514,0.61978,1.2483,19.546,1,3.1309,13.811,12.25,6.845
8.3894,0.58295,1.2715,8.3417,0.62443,1.2567,19.674,1,3.141,13.821,12.25,6.845
8.3807,0.58676,1.2801,8.3319,0.62908,1.2652,19.801,1,3.151,13.831,12.25,6.845
8.372,0.59057,1.2887,8.3221,0.63373,1.2736,19.928,1,3.161,13.841,12.25,6.845
8.3629,0.59389,1.2971,8.3118,0.63774,1.282,20.04,1,3.1711,13.851,12.25,6.845
8.3533,0.5979,1.3066,8.3007,0.6428,1.2915,20.182,1,3.1811,13.861,12.25,6.845
8.3436,0.60216,1.3166,8.2895,0.64823,1.3014,20.334,1,3.1911,13.871,12.25,6.845
8.3339,0.60642,1.3265,8.2784,0.65366,1.3112,20.487,1,3.2012,13.881,12.25,6.845
8.3242,0.61068,1.3365,8.2672,0.65909,1.3211,20.639,1,3.2112,13.891,12.25,6.845
8.3146,0.61494,1.3464,8.256,0.66452,1.3309,20.792,1,3.2212,13.901,12.25,6.845
8.3049,0.6192,1.3564,8.2448,0.66995,1.3407,20.944,1,3.2313,13.911,12.25,6.845
8.2952,0.62346,1.3663,8.2336,0.67538,1.3506,21.097,1,3.2413,13.921,12.25,6.845
8.2855,0.62772,1.3763,8.2224,0.68081,1.3604,21.249,1,3.2513,13.931,12.25,6.845
8.2758,0.63198,1.3862,8.2112,0.68624,1.3703,21.402,1,3.2614,13.941,12.25,6.845
8.2661,0.63624,1.3961,8.2,0.69167,1.3801,21.554,1,3.2714,13.951,12.25,6.845
8.2564,0.6405,1.4061,8.1888,0.6971,1.3899,21.707,1,3.2814,13.961,12.25,6.845
8.2467,0.64476,1.416,8.1776,0.70253,1.3998,21.859,1,3.2915,13.971,12.25,6.845
8.237,0.64902,1.426,8.1664,0.70796,1.4096,22.012,1,3.3015,13.982,12.25,6.845
8.2269,0.6527,1.4356,8.1544,0.71255,1.4193,22.138,1,3.3116,13.992,12.25,6.845
8.2162,0.65727,1.4468,8.1416,0.71861,1.4306,22.309,1,3.3216,14.002,12.25,6.845
8.2054,0.66208,1.4584,8.1286,0.72505,1.4422,22.491,1,3.3316,14.012,12.25,6.845
8.1946,0.66689,1.47,8.1156,0.73149,1.4538,22.673,1,3.3417,14.022,12.25,6.845
8.1839,0.6717,1.4817,8.1026,0.73793,1.4654,22.855,1,3.3517,14.032,12.25,6.845
8.1731,0.67652,1.4933,8.0896,0.74436,1.477,23.036,1,3.3617,14.042,12.25,6.845
8.1623,0.68133,1.5049,8.0766,0.7508,1.4886,23.218,1,3.3718,14.052,12.25,6.845
8.1515,0.68614,1.5165,8.0637,0.75724,1.5002,23.4,1,3.3818,14.062,12.25,6.845
8.1408,0.69095,1.5282,8.0507,0.76368,1.5118,23.582,1,3.3918,14.072,12.25,6.845
8.13,0.69576,1.5398,8.0377,0.77011,1.5234,23.764,1,3.4019,14.082,12.25,6.845
8.1192,0.70057,1.5514,8.0247,0.77655,1.535,23.946,1,3.4119,14.092,12.25,6.845
8.1084,0.70538,1.563,8.0117,0.78299,1.5466,24.128,1,3.4219,14.102,12.25,6.845
8.0977,0.71019,1.5747,7.9987,0.78943,1.5582,24.31,1,3.432,14.112,12.25,6.845
8.0869,0.715,1.5863,7.9857,0.79586,1.5698,24.492,1,3.442,14.122,12.25,6.845
8.0756,0.71929,1.5974,7.9719,0.80145,1.5812,24.64,1,3.452,14.132,12.25,6.845
8.0639,0.72432,1.61,7.9571,0.80828,1.5941,24.82,1,3.4621,14.142,12.25,6.845
8.0519,0.72989,1.6236,7.9419,0.81602,1.6079,25.024,1,3.4721,14.152,12.25,6.845
8.0399,0.73545,1.6372,7.9268,0.82376,1.6216,25.229,1,3.4821,14.162,12.25,6.845
8.028,0.74102,1.6508,7.9116,0.83151,1.6354,25.434,1,3.4922,14.172,12.25,6.845
8.016,0.74659,1.6643,7.8964,0.83925,1.6492,25.639,1,3.5022,14.182,12.25,6.845
8.004,0.75216,1.6779,7.8812,0.847,1.6629,25.844,1,3.5122,14.192,12.25,6.845
7.9921,0.75773,1.6915,7.866,0.85474,1.6767,26.049,1,3.5223,14.202,12.25,6.845
7.9801,0.76329,1.7051,7.8508,0.86248,1.6905,26.253,1,3.5323,14.212,12.25,6.845
7.9682,0.76886,1.7186,7.8356,0.87023,1.7042,26.458,1,3.5424,14.222,12.25,6.845
7.9562,0.77443,1.7322,7.8204,0.87797,1.718,26.663,1,3.5524,14.232,12.25,6.845
7.9442,0.78,1.7458,7.8053,0.88571,1.7318,26.868,1,3.5624,14.242,12.25,6.845
7.9323,0.78557,1.7594,7.7901,0.89346,1.7455,27.073,1,3.5725,14.252,12.25,6.845
7.9203,0.79113,1.773,7.7749,0.9012,1.7593,27.278,1,3.5825,14.262,12.25,6.845
7.9081,0.79644,1.7862,7.7592,0.90844,1.7729,27.459,1,3.5925,14.273,12.25,6.845
7.8951,0.80172,1.7994,7.7422,0.91544,1.7868,27.606,1,3.6026,14.283,12.25,6.845
7.8816,0.80851,1.8148,7.724,0.92479,1.8027,27.79,1,3.6126,14.293,12.25,6.845
7.8682,0.81529,1.8302,7.7059,0.93414,1.8187,27.975,1,3.6226,14.303,12.25,6.845
7.8548,0.82208,1.8455,7.6878,0.94349,1.8347,28.16,1,3.6327,14.313,12.25,6.845
7.8413,0.82886,1.8609,7.6696,0.95284,1.8506,28.344,1,3.6427,14.323,12.25,6.845
7.8279,0.83564,1.8763,7.6515,0.96219,1.8666,28.529,1,3.6527,14.333,12.25,6.845
7.8145,0.84243,1.8917,7.6334,0.97154,1.8826,28.714,1,3.6628,14.343,12.25,6.845
7.8011,0.84921,1.9071,7.6153,0.98089,1.8986,28.898,1,3.6728,14.353,12.25,6.845
7.7876,0.856,1.9225,7.5971,0.99024,1.9145,29.083,1,3.6828,14.363,12.25,6.845
7.7742,0.86278,1.9378,7.579,0.99959,1.9305,29.267,1,3.6929,14.373,12.25,6.845
7.7608,0.86956,1.9532,7.5609,1.0089,1.9465,29.452,1,3.7029,14.383,12.25,6.845
7.7474,0.87635,1.9686,7.5427,1.0183,1.9624,29.637,1,3.7129,14.393,12.25,6.845
7.7339,0.88313,1.984,7.5246,1.0276,1.9784,29.821,1,3.723,14.403,12.25,6.845
7.7205,0.88991,1.9994,7.5065,1.037,1.9944,30.006,1,3.733,14.413,12.25,6.845
7.7061,0.89605,2.0136,7.4869,1.0449,2.0097,30.124,1,3.7431,14.423,12.25,6.845
7.6906,0.90387,2.0287,7.465,1.0546,2.0259,30.185,1,3.7531,14.433,12.25,6.845
7.6746,0.91271,2.0445,7.4421,1.0656,2.0428,30.23,1,3.7631,14.443,12.25,6.845
7.6586,0.92156,2.0603,7.4191,1.0765,2.0597,30.274,1,3.7732,14.453,12.25,6.845
7.6427,0.9304,2.0761,7.3962,1.0874,2.0766,30.318,1,3.7832,14.463,12.25,6.845
7.6267,0.93925,2.0919,7.3732,1.0983,2.0935,30.363,1,3.7932,14.473,12.25,6.845
7.6107,0.94809,2.1077,7.3503,1.1092,2.1104,30.407,1,3.8033,14.483,12.25,6.845
7.5947,0.95693,2.1235,7.3273,1.1201,2.1273,30.451,1,3.8133,14.493,12.25,6.845
7.5787,0.96578,2.1393,7.3044,1.1311,2.1442,30.496,1,3.8233,14.503,12.25,6.845
7.5627,0.97462,2.1551,7.2814,1.142,2.1611,30.54,1,3.8334,14.513,12.25,6.845
7.5468,0.98347,2.1708,7.2585,1.1529,2.178,30.584,1,3.8434,14.523,12.25,6.845
7.5308,0.99231,2.1866,7.2355,1.1638,2.1949,30.629,1,3.8534,14.533,12.25,6.845
7.5148,1.0012,2.2024,7.2126,1.1747,2.2118,30.673,1,3.8635,14.543,12.25,6.845
7.4988,1.01,2.2182,7.1896,1.1856,2.2287,30.717,1,3.8735,14.554,12.25,6.845
7.4828,1.0188,2.234,7.1667,1.1966,2.2456,30.762,1,3.8835,14.564,12.25,6.845
7.4652,1.0267,2.2482,7.1414,1.2055,2.2613,30.737,1,3.8936,14.574,12.25,6.845
7.4447,1.0376,2.2611,7.1115,1.2164,2.2755,30.491,1,3.9036,14.584,12.25,6.845
7.4236,1.0491,2.2737,7.0808,1.2277,2.2894,30.2,1,3.9136,14.594,12.25,6.845
7.4024,1.0606,2.2863,7.05,1.239,2.3033,29.91,1,3.9237,14.604,12.25,6.845
7.3813,1.0722,2.2989,7.0193,1.2503,2.3172,29.62,1,3.9337,14.614,12.25,6.845
7.3602,1.0837,2.3115,6.9885,1.2616,2.3311,29.33,1,3.9438,14.624,12.25,6.845
7.3391,1.0953,2.3241,6.9578,1.2728,2.345,29.04,1,3.9538,14.634,12.25,6.845
7.318,1.1068,2.3367,6.927,1.2841,2.3589,28.75,1,3.9638,14.644,12.25,6.845
7.2969,1.1183,2.3493,6.8963,1.2954,2.3728,28.459,1,3.9739,14.654,12.25,6.845
7.2757,1.1299,2.3618,6.8655,1.3067,2.3867,28.169,1,3.9839,14.664,12.25,6.845
7.2546,1.1414,2.3744,6.8348,1.318,2.4006,27.879,1,3.9939,14.674,12.25,6.845
7.2335,1.153,2.387,6.804,1.3293,2.4145,27.589,1,4.004,14.684,12.25,6.845
7.2124,1.1645,2.3996,6.7733,1.3406,2.4284,27.299,1,4.014,14.694,12.25,6.845
7.1913,1.1761,2.4122,6.7425,1.3519,2.4423,27.008,1,4.024,14.704,12.25,6.845
7.1701,1.1876,2.4248,6.7118,1.3632,2.4562,26.718,1,4.0341,14.714,12.25,6.845
7.147,1.1977,2.4364,6.6778,1.3729,2.4688,26.44,1,4.0441,14.724,12.25,6.845
7.1194,1.2101,2.4423,6.6404,1.3818,2.4754,25.792,1,4.0541,14.734,12.25,6.845
7.0907,1.2231,2.4465,6.6022,1.3906,2.4802,25.041,1,4.0642,14.744,12.25,6.845
7.062,1.2361,2.4508,6.5639,1.3994,2.4851,24.289,1,4.0742,14.754,12.25,6.845
7.0333,1.2491,2.4551,6.5256,1.4082,2.4899,23.537,1,4.0842,14.764,12.25,6.845
7.0046,1.2622,2.4593,6.4874,1.417,2.4948,22.785,1,4.0943,14.774,12.25,6.845
6.9758,1.2752,2.4636,6.4491,1.4258,2.4996,22.033,1,4.1043,14.784,12.25,6.845
6.9471,1.2882,2.4679,6.4108,1.4346,2.5045,21.281,1,4.1143,14.794,12.25,6.845
6.9184,1.3012,2.4721,6.3725,1.4433,2.5094,20.53,1,4.1244,14.804,12.25,6.845
6.8897,1.3142,2.4764,6.3343,1.4521,2.5142,19.778,1,4.1344,14.814,12.25,6.845
6.861,1.3273,2.4807,6.296,1.4609,2.5191,19.026,1,4.1445,14.824,12.25,6.845
6.8322,1.3403,2.4849,6.2577,1.4697,2.5239,18.274,1,4.1545,14.834,12.25,6.845
6.8035,1.3533,2.4892,6.2194,1.4785,2.5288,17.522,1,4.1645,14.845,12.25,6.845
6.7748,1.3663,2.4934,6.1812,1.4873,2.5337,16.77,1,4.1746,14.855,12.25,6.845
6.7461,1.3793,2.4977,6.1429,1.496,2.5385,16.018,1,4.1846,14.865,12.25,6.845
6.7155,1.3911,2.5021,6.1019,1.5045,2.5426,15.368,1,4.1946,14.875,12.25,6.845
6.682,1.4017,2.5004,6.0613,1.5099,2.54,14.538,1,4.2047,14.885,12.25,6.845
6.6465,1.4118,2.4924,6.0223,1.5125,2.5312,13.473,1,4.2147,14.895,12.25,6.845
6.6111,1.4219,2.4845,5.9834,1.5151,2.5223,12.408,1,4.2247,14.905,12.25,6.845
6.5756,1.432,2.4766,5.9445,1.5177,2.5135,11.342,1,4.2348,14.915,12.25,6.845
6.5402,1.4421,2.4687,5.9056,1.5203,2.5047,10.277,1,4.2448,14.925,12.25,6.845
6.5047,1.4523,2.4608,5.8667,1.523,2.4959,9.2124,1,4.2548,14.935,12.25,6.845
6.4693,1.4624,2.4529,5.8278,1.5256,2.487,8.1474,1,4.2649,14.945,12.25,6.845
6.4338,1.4725,2.445,5.7889,1.5282,2.4782,7.0823,1,4.2749,14.955,12.25,6.845
6.3984,1.4826,2.4371,5.75,1.5308,2.4694,6.0173,1,4.2849,14.965,12.25,6.845
6.3629,1.4927,2.4292,5.7111,1.5334,2.4605,4.9522,1,4.295,14.975,12.25,6.845
6.3275,1.5029,2.4213,5.6722,1.536,2.4517,3.8872,1,4.305,14.985,12.25,6.845
6.292,1.513,2.4134,5.6333,1.5386,2.4429,2.8221,1,4.3151,14.995,12.25,6.845
6.2566,1.5231,2.4055,5.5944,1.5412,2.434,1.7572,1,4.3251,15.005,12.25,6.845
6.2211,1.5332,2.3976,5.5555,1.5438,2.4252,0.69216,1,4.3351,15.015,12.25,6.845
6.1852,1.5431,2.3899,5.516,1.5466,2.4163,-0.33579,1,4.3452,15.025,12.25,6.845
6.1464,1.5515,2.3834,5.4735,1.5504,2.407,-1.1405,1,4.3552,15.035,12.25,6.845
6.1085,1.5539,2.3645,5.441,1.5457,2.3865,-2.1065,1,4.3652,15.045,12.25,6.845
6.0705,1.5563,2.3456,5.4086,1.5409,2.3658,-3.0733,1,4.3753,15.055,12.25,6.845
6.0326,1.5586,2.3267,5.3762,1.5361,2.3452,-4.0403,1,4.3853,15.065,12.25,6.845
5.9947,1.561,2.3077,5.3438,1.5313,2.3246,-5.0071,1,4.3953,15.075,12.25,6.845
5.9567,1.5634,2.2888,5.3114,1.5265,2.3039,-5.9741,1,4.4054,15.085,12.25,6.845
5.9188,1.5657,2.2698,5.2789,1.5218,2.2833,-6.941,1,4.4154,15.095,12.25,6.845
5.8809,1.5681,2.2509,5.2465,1.517,2.2627,-7.9079,1,4.4254,15.105,12.25,6.845
5.8429,1.5704,2.2319,5.2141,1.5122,2.242,-8.8748,1,4.4355,15.115,12.25,6.845
5.805,1.5728,2.213,5.1817,1.5074,2.2214,-9.8417,1,4.4455,15.126,12.25,6.845
5.7671,1.5751,2.194,5.1493,1.5026,2.2008,-10.809,1,4.4555,15.136,12.25,6.845
5.7291,1.5775,2.1751,5.1169,1.4978,2.1801,-11.775,1,4.4656,15.146,12.25,6.845
5.6912,1.5798,2.1562,5.0845,1.493,2.1595,-12.742,1,4.4756,15.156,12.25,6.845
5.6533,1.5822,2.1372,5.052,1.4882,2.1389,-13.709,1,4.4856,15.166,12.25,6.845
5.6153,1.5845,2.1183,5.0196,1.4834,2.1182,-14.676,1,4.4957,15.176,12.25,6.845
5.5762,1.5868,2.1,4.9865,1.4797,2.0978,-15.552,1,4.5057,15.186,12.25,6.845
5.5363,1.5869,2.0811,4.9541,1.4756,2.0763,-16.246,1,4.5157,15.196,12.25,6.845
5.4995,1.5807,2.057,4.9275,1.4661,2.0514,-16.778,1,4.5258,15.206,12.25,6.845
5.4627,1.5746,2.033,4.9009,1.4565,2.0264,-17.309,1,4.5358,15.216,12.25,6.845
5.4258,1.5684,2.009,4.8743,1.4469,2.0014,-17.841,1,4.5459,15.226,12.25,6.845
5.389,1.5623,1.9849,4.8478,1.4374,1.9764,-18.372,1,4.5559,15.236,12.25,6.845
5.3522,1.5561,1.9609,4.8212,1.4278,1.9515,-18.904,1,4.5659,15.246,12.25,6.845
5.3154,1.55,1.9369,4.7946,1.4183,1.9265,-19.435,1,4.576,15.256,12.25,6.845
5.2786,1.5438,1.9129,4.768,1.4087,1.9015,-19.967,1,4.586,15.266,12.25,6.845
5.2417,1.5377,1.8888,4.7414,1.3992,1.8766,-20.498,1,4.596,15.276,12.25,6.845
5.2049,1.5316,1.8648,4.7148,1.3896,1.8516,-21.03,1,4.6061,15.286,12.25,6.845
5.1681,1.5254,1.8408,4.6883,1.3801,1.8266,-21.561,1,4.6161,15.296,12.25,6.845
5.1313,1.5193,1.8168,4.6617,1.3705,1.8017,-22.093,1,4.6261,15.306,12.25,6.845
5.0944,1.5131,1.7927,4.6351,1.361,1.7767,-22.624,1,4.6362,15.316,12.25,6.845
5.0576,1.507,1.7687,4.6085,1.3514,1.7517,-23.156,1,4.6462,15.326,12.25,6.845
5.0208,1.5008,1.7447,4.5819,1.3419,1.7268,-23.687,1,4.6562,15.336,12.25,6.845
4.9833,1.4954,1.7211,4.5553,1.3336,1.7022,-24.186,1,4.6663,15.346,12.25,6.845
4.9459,1.4892,1.6982,4.5289,1.3259,1.6785,-24.548,1,4.6763,15.356,12.25,6.845
4.9113,1.4785,1.6756,4.5033,1.3156,1.6561,-24.638,1,4.6863,15.366,12.25,6.845
4.8768,1.4678,1.6529,4.4776,1.3054,1.6337,-24.729,1,4.6964,15.376,12.25,6.845
4.8422,1.4571,1.6303,4.452,1.2951,1.6113,-24.819,1,4.7064,15.386,12.25,6.845
4.8076,1.4464,1.6076,4.4263,1.2849,1.5889,-24.91,1,4.7164,15.396,12.25,6.845
4.773,1.4357,1.585,4.4007,1.2746,1.5665,-25,1,4.7265,15.406,12.25,6.845
4.7385,1.425,1.5624,4.375,1.2644,1.5441,-25.091,1,4.7365,15.417,12.25,6.845
4.7039,1.4143,1.5397,4.3493,1.2541,1.5216,-25.181,1,4.7466,15.427,12.25,6.845
4.6693,1.4035,1.5171,4.3237,1.2439,1.4992,-25.272,1,4.7566,15.437,12.25,6.845
4.6347,1.3928,1.4945,4.298,1.2336,1.4768,-25.363,1,4.7666,15.447,12.25,6.845
4.6002,1.3821,1.4718,4.2724,1.2234,1.4544,-25.453,1,4.7767,15.457,12.25,6.845
4.5656,1.3714,1.4492,4.2467,1.2131,1.432,-25.544,1,4.7867,15.467,12.25,6.845
4.531,1.3607,1.4265,4.2211,1.2029,1.4096,-25.634,1,4.7967,15.477,12.25,6.845
4.4964,1.35,1.4039,4.1954,1.1926,1.3872,-25.725,1,4.8068,15.487,12.25,6.845
4.4619,1.3393,1.3813,4.1698,1.1824,1.3648,-25.815,1,4.8168,15.497,12.25,6.845
4.4273,1.3292,1.3587,4.1443,1.1727,1.3426,-25.919,1,4.8268,15.507,12.25,6.845
4.3928,1.3211,1.3366,4.1195,1.1646,1.3212,-26.052,1,4.8369,15.517,12.25,6.845
4.362,1.3104,1.3186,4.0946,1.1561,1.3039,-25.914,1,4.8469,15.527,12.25,6.845
4.3313,1.2996,1.3007,4.0697,1.1475,1.2866,-25.775,1,4.8569,15.537,12.25,6.845
4.3005,1.2889,1.2827,4.0448,1.139,1.2692,-25.636,1,4.867,15.547,12.25,6.845
4.2698,1.2781,1.2647,4.0199,1.1304,1.2519,-25.497,1,4.877,15.557,12.25,6.845
4.239,1.2674,1.2468,3.9949,1.1219,1.2345,-25.359,1,4.887,15.567,12.25,6.845
4.2082,1.2566,1.2288,3.97,1.1133,1.2172,-25.22,1,4.8971,15.577,12.25,6.845
4.1775,1.2459,1.2108,3.9451,1.1048,1.1999,-25.081,1,4.9071,15.587,12.25,6.845
4.1467,1.2351,1.1929,3.9202,1.0963,1.1825,-24.942,1,4.9171,15.597,12.25,6.845
4.116,1.2244,1.1749,3.8953,1.0877,1.1652,-24.804,1,4.9272,15.607,12.25,6.845
4.0852,1.2136,1.1569,3.8704,1.0792,1.1479,-24.665,1,4.9372,15.617,12.25,6.845
4.0545,1.2029,1.139,3.8455,1.0706,1.1305,-24.526,1,4.9473,15.627,12.25,6.845
4.0237,1.1921,1.121,3.8205,1.0621,1.1132,-24.387,1,4.9573,15.637,12.25,6.845
3.9929,1.1814,1.103,3.7956,1.0535,1.0958,-24.248,1,4.9673,15.647,12.25,6.845
3.9622,1.1706,1.085,3.7707,1.045,1.0785,-24.11,1,4.9774,15.657,12.25,6.845
3.9314,1.1599,1.0671,3.7458,1.0364,1.0612,-23.971,1,4.9874,15.667,12.25,6.845
3.9014,1.1513,1.0492,3.722,1.0291,1.0444,-23.907,1,4.9974,15.677,12.25,6.845
3.8741,1.1428,1.0338,3.6995,1.0224,1.0298,-23.785,1,5.0075,15.687,12.25,6.845
3.8486,1.1341,1.0204,3.6778,1.0158,1.0168,-23.603,1,5.0175,15.698,12.25,6.845
3.8232,1.1254,1.0069,3.6562,1.0092,1.0037,-23.421,1,5.0275,15.708,12.25,6.845
3.7978,1.1166,0.99342,3.6345,1.0026,0.9907,-23.239,1,5.0376,15.718,12.25,6.845
3.7724,1.1079,0.97995,3.6128,0.99602,0.97766,-23.057,1,5.0476,15.728,12.25,6.845
3.7469,1.0992,0.96647,3.5912,0.98943,0.96461,-22.875,1,5.0576,15.738,12.25,6.845
3.7215,1.0904,0.953,3.5695,0.98284,0.95157,-22.693,1,5.0677,15.748,12.25,6.845
3.6961,1.0817,0.93953,3.5478,0.97624,0.93852,-22.511,1,5.0777,15.758,12.25,6.845
3.6707,1.073,0.92606,3.5262,0.96965,0.92547,-22.329,1,5.0877,15.768,12.25,6.845
3.6452,1.0642,0.91259,3.5045,0.96305,0.91243,-22.147,1,5.0978,15.778,12.25,6.845
3.6198,1.0555,0.89912,3.4828,0.95646,0.89938,-21.965,1,5.1078,15.788,12.25,6.845
3.5944,1.0468,0.88565,3.4612,0.94987,0.88634,-21.783,1,5.1178,15.798,12.25,6.845
3.569,1.038,0.87218,3.4395,0.94327,0.87329,-21.601,1,5.1279,15.808,12.25,6.845
3.5435,1.0293,0.85871,3.4179,0.93668,0.86025,-21.419,1,5.1379,15.818,12.25,6.845
3.5181,1.0206,0.84524,3.3962,0.93008,0.8472,-21.237,1,5.148,15.828,12.25,6.845
3.4928,1.012,0.83178,3.3747,0.92359,0.83421,-21.062,1,5.158,15.838,12.25,6.845
3.4688,1.0053,0.81844,3.3549,0.91816,0.82177,-20.959,1,5.168,15.848,12.25,6.845
3.4478,0.99872,0.80782,3.3365,0.91308,0.81148,-20.814,1,5.1781,15.858,12.25,6.845
3.4273,0.9921,0.7977,3.3183,0.90806,0.80158,-20.661,1,5.1881,15.868,12.25,6.845
3.4068,0.98548,0.78759,3.3001,0.90305,0.79168,-20.509,1,5.1981,15.878,12.25,6.845
3.3862,0.97886,0.77747,3.282,0.89804,0.78178,-20.356,1,5.2082,15.888,12.25,6.845
3.3657,0.97223,0.76735,3.2638,0.89302,0.77188,-20.203,1,5.2182,15.898,12.25,6.845
3.3452,0.96561,0.75723,3.2457,0.88801,0.76198,-20.051,1,5.2282,15.908,12.25,6.845
3.3247,0.95899,0.74711,3.2275,0.883,0.75208,-19.898,1,5.2383,15.918,12.25,6.845
